disctrict_code,district,year,age_code,age,val
11170,용산구,2022,15,70~74세,8778
11170,용산구,2022,16,75~79세,6935
11170,용산구,2022,17,80~84세,5776
11170,용산구,2022,18,85~89세,3080
11170,용산구,2022,19,90~94세,1097
11170,용산구,2022,20,95~99세,237
11170,용산구,2022,21,100세 이상,41
11170,용산구,2023,1,0~4세,5605
11170,용산구,2023,2,5~9세,6736
11170,용산구,2023,3,10~14세,7034
11170,용산구,2023,4,15~19세,7757
11170,용산구,2023,5,20~24세,12618
11170,용산구,2023,6,25~29세,19875
11170,용산구,2023,7,30~34세,22423
11170,용산구,2023,8,35~39세,18502
11170,용산구,2023,9,40~44세,18391
11170,용산구,2023,10,45~49세,15748
11170,용산구,2023,11,50~54세,19218
11170,용산구,2023,12,55~59세,16882
11170,용산구,2023,13,60~64세,16570
11170,용산구,2023,14,65~69세,13488
11170,용산구,2023,15,70~74세,8782
11170,용산구,2023,16,75~79세,7042
11170,용산구,2023,17,80~84세,5672
11170,용산구,2023,18,85~89세,3284
11170,용산구,2023,19,90~94세,1152
11170,용산구,2023,20,95~99세,267
11170,용산구,2023,21,100세 이상,60
11170,용산구,2024,1,0~4세,5230
11170,용산구,2024,2,5~9세,6221
11170,용산구,2024,3,10~14세,6820
11170,용산구,2024,4,15~19세,7293
11170,용산구,2024,5,20~24세,11504
11170,용산구,2024,6,25~29세,18342
11170,용산구,2024,7,30~34세,22145
11170,용산구,2024,8,35~39세,17865
11170,용산구,2024,9,40~44세,17345
11170,용산구,2024,10,45~49세,14897
11170,용산구,2024,11,50~54세,17848
11170,용산구,2024,12,55~59세,16577
11170,용산구,2024,13,60~64세,15700
11170,용산구,2024,14,65~69세,13504
11170,용산구,2024,15,70~74세,8779
11170,용산구,2024,16,75~79세,6881
11170,용산구,2024,17,80~84세,5405
11170,용산구,2024,18,85~89세,3311
11170,용산구,2024,19,90~94세,1189
11170,용산구,2024,20,95~99세,282
11170,용산구,2024,21,100세 이상,56
11170,용산구,20244,1,0~4세,5230
11170,용산구,20244,2,5~9세,6221
11170,용산구,20244,3,10~14세,6820
11170,용산구,20244,4,15~19세,7293
11170,용산구,20244,5,20~24세,11504
11170,용산구,20244,6,25~29세,18342
11170,용산구,20244,7,30~34세,22145
11170,용산구,20244,8,35~39세,17865
11170,용산구,20244,9,40~44세,17345
11170,용산구,20244,10,45~49세,14897
11170,용산구,20244,11,50~54세,17848
11170,용산구,20244,12,55~59세,16577
11170,용산구,20244,13,60~64세,15700
11170,용산구,20244,14,65~69세,13504
11170,용산구,20244,15,70~74세,8779
11170,용산구,20244,16,75~79세,6881
11170,용산구,20244,17,80~84세,5405
11170,용산구,20244,18,85~89세,3311
11170,용산구,20244,19,90~94세,1189
11170,용산구,20244,20,95~99세,282
11170,용산구,20244,21,100세 이상,56
11170,용산구,20251,1,0~4세,5110
11170,용산구,20251,2,5~9세,6093
11170,용산구,20251,3,10~14세,6836
11170,용산구,20251,4,15~19세,7242
11170,용산구,20251,5,20~24세,11192
11170,용산구,20251,6,25~29세,18154
11170,용산구,20251,7,30~34세,21997
11170,용산구,20251,8,35~39세,17883
11170,용산구,20251,9,40~44세,17171
11170,용산구,20251,10,45~49세,15074
11170,용산구,20251,11,50~54세,17642
11170,용산구,20251,12,55~59세,16677
11170,용산구,20251,13,60~64세,15610
11170,용산구,20251,14,65~69세,13593
11170,용산구,20251,15,70~74세,9047
11170,용산구,20251,16,75~79세,6941
11170,용산구,20251,17,80~84세,5362
11170,용산구,20251,18,85~89세,3358
11170,용산구,20251,19,90~94세,1211
11170,용산구,20251,20,95~99세,286
11170,용산구,20251,21,100세 이상,58
11200,성동구,2014,1,0~4세,12476
11200,성동구,2014,2,5~9세,11142
11200,성동구,2014,3,10~14세,11941
11200,성동구,2014,4,15~19세,15586
11200,성동구,2014,5,20~24세,22051
11200,성동구,2014,6,25~29세,23984
11200,성동구,2014,7,30~34세,27795
11200,성동구,2014,8,35~39세,25405
11200,성동구,2014,9,40~44세,27561
11200,성동구,2014,10,45~49세,24838
11200,성동구,2014,11,50~54세,25662
11200,성동구,2014,12,55~59세,23259
11200,성동구,2014,13,60~64세,15507
11200,성동구,2014,14,65~69세,12639
11200,성동구,2014,15,70~74세,10685
11200,성동구,2014,16,75~79세,7047
11200,성동구,2014,17,80~84세,3630
11200,성동구,2014,18,85~89세,1664
11200,성동구,2014,19,90~94세,653
11200,성동구,2014,20,95~99세,202
11200,성동구,2014,21,100세 이상,164
11200,성동구,2015,1,0~4세,12688
11200,성동구,2015,2,5~9세,11109
11200,성동구,2015,3,10~14세,10863
11200,성동구,2015,4,15~19세,15286
11200,성동구,2015,5,20~24세,22429
11200,성동구,2015,6,25~29세,23964
11200,성동구,2015,7,30~34세,26915
11200,성동구,2015,8,35~39세,25699
11200,성동구,2015,9,40~44세,26311
11200,성동구,2015,10,45~49세,25268
11200,성동구,2015,11,50~54세,25234
11200,성동구,2015,12,55~59세,24177
11200,성동구,2015,13,60~64세,16958
11200,성동구,2015,14,65~69세,13128
11200,성동구,2015,15,70~74세,10680
11200,성동구,2015,16,75~79세,7486
11200,성동구,2015,17,80~84세,3979
11200,성동구,2015,18,85~89세,1820
11200,성동구,2015,19,90~94세,685
11200,성동구,2015,20,95~99세,208
11200,성동구,2015,21,100세 이상,178
11200,성동구,2016,1,0~4세,12703
11200,성동구,2016,2,5~9세,11206
11200,성동구,2016,3,10~14세,10354
11200,성동구,2016,4,15~19세,14511
11200,성동구,2016,5,20~24세,22458
11200,성동구,2016,6,25~29세,24559
11200,성동구,2016,7,30~34세,26365
11200,성동구,2016,8,35~39세,26537
11200,성동구,2016,9,40~44세,25032
11200,성동구,2016,10,45~49세,26266
11200,성동구,2016,11,50~54세,24506
11200,성동구,2016,12,55~59세,24979
11200,성동구,2016,13,60~64세,18423
11200,성동구,2016,14,65~69세,13006
11200,성동구,2016,15,70~74세,10764
11200,성동구,2016,16,75~79세,7997
11200,성동구,2016,17,80~84세,4458
11200,성동구,2016,18,85~89세,1947
11200,성동구,2016,19,90~94세,680
11200,성동구,2016,20,95~99세,211
11200,성동구,2016,21,100세 이상,199
11200,성동구,2017,1,0~4세,12661
11200,성동구,2017,2,5~9세,11113
11200,성동구,2017,3,10~14세,10355
11200,성동구,2017,4,15~19세,13870
11200,성동구,2017,5,20~24세,22749
11200,성동구,2017,6,25~29세,26099
11200,성동구,2017,7,30~34세,26026
11200,성동구,2017,8,35~39세,27863
11200,성동구,2017,9,40~44세,24488
11200,성동구,2017,10,45~49세,26796
11200,성동구,2017,11,50~54세,24345
11200,성동구,2017,12,55~59세,25594
11200,성동구,2017,13,60~64세,19479
11200,성동구,2017,14,65~69세,13397
11200,성동구,2017,15,70~74세,10895
11200,성동구,2017,16,75~79세,8828
11200,성동구,2017,17,80~84세,4907
11200,성동구,2017,18,85~89세,2098
11200,성동구,2017,19,90~94세,698
11200,성동구,2017,20,95~99세,232
11200,성동구,2017,21,100세 이상,218
11200,성동구,2018,1,0~4세,12345
11200,성동구,2018,2,5~9세,11081
11200,성동구,2018,3,10~14세,10222
11200,성동구,2018,4,15~19세,13137
11200,성동구,2018,5,20~24세,23163
11200,성동구,2018,6,25~29세,26888
11200,성동구,2018,7,30~34세,26102
11200,성동구,2018,8,35~39세,28711
11200,성동구,2018,9,40~44세,23476
11200,성동구,2018,10,45~49세,26817
11200,성동구,2018,11,50~54세,25169
11200,성동구,2018,12,55~59세,25698
11200,성동구,2018,13,60~64세,20887
11200,성동구,2018,14,65~69세,13756
11200,성동구,2018,15,70~74세,11127
11200,성동구,2018,16,75~79세,9073
11200,성동구,2018,17,80~84세,5307
11200,성동구,2018,18,85~89세,2239
11200,성동구,2018,19,90~94세,790
11200,성동구,2018,20,95~99세,243
11200,성동구,2018,21,100세 이상,232
11200,성동구,2019,1,0~4세,11370
11200,성동구,2019,2,5~9세,10928
11200,성동구,2019,3,10~14세,9645
11200,성동구,2019,4,15~19세,12316
11200,성동구,2019,5,20~24세,22455
11200,성동구,2019,6,25~29세,26763
11200,성동구,2019,7,30~34세,25183
11200,성동구,2019,8,35~39세,27121
11200,성동구,2019,9,40~44세,22796
11200,성동구,2019,10,45~49세,25348
11200,성동구,2019,11,50~54세,24810
11200,성동구,2019,12,55~59세,24905
11200,성동구,2019,13,60~64세,21392
11200,성동구,2019,14,65~69세,14118
11200,성동구,2019,15,70~74세,11307
11200,성동구,2019,16,75~79세,9155
11200,성동구,2019,17,80~84세,5567
11200,성동구,2019,18,85~89세,2458
11200,성동구,2019,19,90~94세,869
11200,성동구,2019,20,95~99세,236
11200,성동구,2019,21,100세 이상,237
11200,성동구,2020,1,0~4세,10197
11200,성동구,2020,2,5~9세,10503
11200,성동구,2020,3,10~14세,9180
11200,성동구,2020,4,15~19세,10996
11200,성동구,2020,5,20~24세,21368
11200,성동구,2020,6,25~29세,26519
11200,성동구,2020,7,30~34세,24371
11200,성동구,2020,8,35~39세,25765
11200,성동구,2020,9,40~44세,22406
11200,성동구,2020,10,45~49세,23441
11200,성동구,2020,11,50~54세,24421
11200,성동구,2020,12,55~59세,23842
11200,성동구,2020,13,60~64세,21893
11200,성동구,2020,14,65~69세,14994
11200,성동구,2020,15,70~74세,11569
11200,성동구,2020,16,75~79세,9065
11200,성동구,2020,17,80~84세,5878
11200,성동구,2020,18,85~89세,2654
11200,성동구,2020,19,90~94세,935
11200,성동구,2020,20,95~99세,254
11200,성동구,2020,21,100세 이상,254
11200,성동구,2021,1,0~4세,9305
11200,성동구,2021,2,5~9세,10155
11200,성동구,2021,3,10~14세,9065
11200,성동구,2021,4,15~19세,10109
11200,성동구,2021,5,20~24세,20309
11200,성동구,2021,6,25~29세,26065
11200,성동구,2021,7,30~34세,23908
11200,성동구,2021,8,35~39세,24086
11200,성동구,2021,9,40~44세,22412
11200,성동구,2021,10,45~49세,21684
11200,성동구,2021,11,50~54세,24604
11200,성동구,2021,12,55~59세,22491
11200,성동구,2021,13,60~64세,22099
11200,성동구,2021,14,65~69세,15988
11200,성동구,2021,15,70~74세,11193
11200,성동구,2021,16,75~79세,8973
11200,성동구,2021,17,80~84세,6080
11200,성동구,2021,18,85~89세,2933
11200,성동구,2021,19,90~94세,965
11200,성동구,2021,20,95~99세,197
11200,성동구,2021,21,100세 이상,51
11200,성동구,2022,1,0~4세,8752
11200,성동구,2022,2,5~9세,9695
11200,성동구,2022,3,10~14세,8739
11200,성동구,2022,4,15~19세,10155
11200,성동구,2022,5,20~24세,19876
11200,성동구,2022,6,25~29세,25669
11200,성동구,2022,7,30~34세,24053
11200,성동구,2022,8,35~39세,22830
11200,성동구,2022,9,40~44세,22477
11200,성동구,2022,10,45~49세,20465
11200,성동구,2022,11,50~54세,24221
11200,성동구,2022,12,55~59세,21574
11200,성동구,2022,13,60~64세,22008
11200,성동구,2022,14,65~69세,16592
11200,성동구,2022,15,70~74세,11217
11200,성동구,2022,16,75~79세,8920
11200,성동구,2022,17,80~84세,6642
11200,성동구,2022,18,85~89세,3132
11200,성동구,2022,19,90~94세,966
11200,성동구,2022,20,95~99세,201
11200,성동구,2022,21,100세 이상,50
11200,성동구,2023,1,0~4세,7972
11200,성동구,2023,2,5~9세,9135
11200,성동구,2023,3,10~14세,8410
11200,성동구,2023,4,15~19세,9906
11200,성동구,2023,5,20~24세,19102
11200,성동구,2023,6,25~29세,25407
11200,성동구,2023,7,30~34세,24660
11200,성동구,2023,8,35~39세,22239
11200,성동구,2023,9,40~44세,22558
11200,성동구,2023,10,45~49세,19071
11200,성동구,2023,11,50~54세,23558
11200,성동구,2023,12,55~59세,21719
11200,성동구,2023,13,60~64세,21567
11200,성동구,2023,14,65~69세,17347
11200,성동구,2023,15,70~74세,11410
11200,성동구,2023,16,75~79세,9073
11200,성동구,2023,17,80~84세,6899
11200,성동구,2023,18,85~89세,3429
11200,성동구,2023,19,90~94세,1038
11200,성동구,2023,20,95~99세,217
11200,성동구,2023,21,100세 이상,49
11200,성동구,2024,1,0~4세,7669
11200,성동구,2024,2,5~9세,8494
11200,성동구,2024,3,10~14세,8309
11200,성동구,2024,4,15~19세,9546
11200,성동구,2024,5,20~24세,18253
11200,성동구,2024,6,25~29세,24341
11200,성동구,2024,7,30~34세,25524
11200,성동구,2024,8,35~39세,22172
11200,성동구,2024,9,40~44세,21850
11200,성동구,2024,10,45~49세,18646
11200,성동구,2024,11,50~54세,22503
11200,성동구,2024,12,55~59세,21764
11200,성동구,2024,13,60~64세,20973
11200,성동구,2024,14,65~69세,17980
11200,성동구,2024,15,70~74세,11814
11200,성동구,2024,16,75~79세,9362
11200,성동구,2024,17,80~84세,7008
11200,성동구,2024,18,85~89세,3638
11200,성동구,2024,19,90~94세,1158
11200,성동구,2024,20,95~99세,246
11200,성동구,2024,21,100세 이상,39
11200,성동구,20244,1,0~4세,7669
11200,성동구,20244,2,5~9세,8494
11200,성동구,20244,3,10~14세,8309
11200,성동구,20244,4,15~19세,9546
11200,성동구,20244,5,20~24세,18253
11200,성동구,20244,6,25~29세,24341
11200,성동구,20244,7,30~34세,25524
11200,성동구,20244,8,35~39세,22172
11200,성동구,20244,9,40~44세,21850
11200,성동구,20244,10,45~49세,18646
11200,성동구,20244,11,50~54세,22503
11200,성동구,20244,12,55~59세,21764
11200,성동구,20244,13,60~64세,20973
11200,성동구,20244,14,65~69세,17980
11200,성동구,20244,15,70~74세,11814
11200,성동구,20244,16,75~79세,9362
11200,성동구,20244,17,80~84세,7008
11200,성동구,20244,18,85~89세,3638
11200,성동구,20244,19,90~94세,1158
11200,성동구,20244,20,95~99세,246
11200,성동구,20244,21,100세 이상,39
11200,성동구,20251,1,0~4세,7621
11200,성동구,20251,2,5~9세,8265
11200,성동구,20251,3,10~14세,8317
11200,성동구,20251,4,15~19세,9541
11200,성동구,20251,5,20~24세,17748
11200,성동구,20251,6,25~29세,24415
11200,성동구,20251,7,30~34세,25591
11200,성동구,20251,8,35~39세,22277
11200,성동구,20251,9,40~44세,21658
11200,성동구,20251,10,45~49세,18685
11200,성동구,20251,11,50~54세,22319
11200,성동구,20251,12,55~59세,21842
11200,성동구,20251,13,60~64세,20876
11200,성동구,20251,14,65~69세,17987
11200,성동구,20251,15,70~74세,12228
11200,성동구,20251,16,75~79세,9461
11200,성동구,20251,17,80~84세,6979
11200,성동구,20251,18,85~89세,3755
11200,성동구,20251,19,90~94세,1196
11200,성동구,20251,20,95~99세,262
11200,성동구,20251,21,100세 이상,39
11215,광진구,2014,1,0~4세,13800
11215,광진구,2014,2,5~9세,12957
11215,광진구,2014,3,10~14세,15655
11215,광진구,2014,4,15~19세,21835
11215,광진구,2014,5,20~24세,29429
11215,광진구,2014,6,25~29세,34374
11215,광진구,2014,7,30~34세,36882
11215,광진구,2014,8,35~39세,29742
11215,광진구,2014,9,40~44세,32695
11215,광진구,2014,10,45~49세,31807
11215,광진구,2014,11,50~54세,32034
11215,광진구,2014,12,55~59세,28644
11215,광진구,2014,13,60~64세,18547
11215,광진구,2014,14,65~69세,14267
11215,광진구,2014,15,70~74세,11051
11215,광진구,2014,16,75~79세,7217
11215,광진구,2014,17,80~84세,3598
11215,광진구,2014,18,85~89세,1801
11215,광진구,2014,19,90~94세,709
11215,광진구,2014,20,95~99세,185
11215,광진구,2014,21,100세 이상,146
11215,광진구,2015,1,0~4세,13483
11215,광진구,2015,2,5~9세,12997
11215,광진구,2015,3,10~14세,14107
11215,광진구,2015,4,15~19세,21061
11215,광진구,2015,5,20~24세,29994
11215,광진구,2015,6,25~29세,33809
11215,광진구,2015,7,30~34세,35633
11215,광진구,2015,8,35~39세,29917
11215,광진구,2015,9,40~44세,31168
11215,광진구,2015,10,45~49세,31993
11215,광진구,2015,11,50~54세,30997
11215,광진구,2015,12,55~59세,29430
11215,광진구,2015,13,60~64세,20223
11215,광진구,2015,14,65~69세,14703
11215,광진구,2015,15,70~74세,11123
11215,광진구,2015,16,75~79세,7544
11215,광진구,2015,17,80~84세,4017
11215,광진구,2015,18,85~89세,1925
11215,광진구,2015,19,90~94세,692
11215,광진구,2015,20,95~99세,209
11215,광진구,2015,21,100세 이상,155
11215,광진구,2016,1,0~4세,13107
11215,광진구,2016,2,5~9세,12741
11215,광진구,2016,3,10~14세,13407
11215,광진구,2016,4,15~19세,19709
11215,광진구,2016,5,20~24세,30188
11215,광진구,2016,6,25~29세,34205
11215,광진구,2016,7,30~34세,33629
11215,광진구,2016,8,35~39세,30401
11215,광진구,2016,9,40~44세,29233
11215,광진구,2016,10,45~49세,32350
11215,광진구,2016,11,50~54세,29851
11215,광진구,2016,12,55~59세,30052
11215,광진구,2016,13,60~64세,21790
11215,광진구,2016,14,65~69세,14486
11215,광진구,2016,15,70~74세,11323
11215,광진구,2016,16,75~79세,8139
11215,광진구,2016,17,80~84세,4365
11215,광진구,2016,18,85~89세,2032
11215,광진구,2016,19,90~94세,693
11215,광진구,2016,20,95~99세,229
11215,광진구,2016,21,100세 이상,174
11215,광진구,2017,1,0~4세,12351
11215,광진구,2017,2,5~9세,12577
11215,광진구,2017,3,10~14세,13387
11215,광진구,2017,4,15~19세,18322
11215,광진구,2017,5,20~24세,30249
11215,광진구,2017,6,25~29세,35398
11215,광진구,2017,7,30~34세,32573
11215,광진구,2017,8,35~39세,30951
11215,광진구,2017,9,40~44세,28211
11215,광진구,2017,10,45~49세,32203
11215,광진구,2017,11,50~54세,29380
11215,광진구,2017,12,55~59세,30173
11215,광진구,2017,13,60~64세,22570
11215,광진구,2017,14,65~69세,15181
11215,광진구,2017,15,70~74세,11602
11215,광진구,2017,16,75~79세,8995
11215,광진구,2017,17,80~84세,4794
11215,광진구,2017,18,85~89세,2184
11215,광진구,2017,19,90~94세,767
11215,광진구,2017,20,95~99세,253
11215,광진구,2017,21,100세 이상,177
11215,광진구,2018,1,0~4세,11578
11215,광진구,2018,2,5~9세,12357
11215,광진구,2018,3,10~14세,12966
11215,광진구,2018,4,15~19세,17274
11215,광진구,2018,5,20~24세,30131
11215,광진구,2018,6,25~29세,36505
11215,광진구,2018,7,30~34세,31541
11215,광진구,2018,8,35~39세,31339
11215,광진구,2018,9,40~44세,26618
11215,광진구,2018,10,45~49세,31484
11215,광진구,2018,11,50~54세,29663
11215,광진구,2018,12,55~59세,30049
11215,광진구,2018,13,60~64세,23939
11215,광진구,2018,14,65~69세,15380
11215,광진구,2018,15,70~74세,12100
11215,광진구,2018,16,75~79세,9292
11215,광진구,2018,17,80~84세,5251
11215,광진구,2018,18,85~89세,2320
11215,광진구,2018,19,90~94세,826
11215,광진구,2018,20,95~99세,260
11215,광진구,2018,21,100세 이상,190
11215,광진구,2019,1,0~4세,10307
11215,광진구,2019,2,5~9세,12122
11215,광진구,2019,3,10~14세,12482
11215,광진구,2019,4,15~19세,16225
11215,광진구,2019,5,20~24세,29842
11215,광진구,2019,6,25~29세,37545
11215,광진구,2019,7,30~34세,31069
11215,광진구,2019,8,35~39세,29529
11215,광진구,2019,9,40~44세,26106
11215,광진구,2019,10,45~49세,30161
11215,광진구,2019,11,50~54세,29571
11215,광진구,2019,12,55~59세,29113
11215,광진구,2019,13,60~64세,24998
11215,광진구,2019,14,65~69세,16207
11215,광진구,2019,15,70~74세,12485
11215,광진구,2019,16,75~79세,9514
11215,광진구,2019,17,80~84세,5782
11215,광진구,2019,18,85~89세,2502
